ts,ms,pump,manual_override,alert,reason,context,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy,ml_on,ml_pred,ml_conf,ml_used
1758471420.4499378,4761520,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,49.1,26.83,26.87,26.7,52,482,False,0.0,8.0,True,calm,0.996,False
1758471421.456248,4762528,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.5,49.1,26.85,26.87,26.7,52,476,False,0.0,8.0,True,calm,0.996,False
1758471422.439651,4763520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,49.1,26.83,26.87,26.7,52,473,False,0.0,7.99,True,calm,0.996,False
1758471423.4476402,4764528,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.4,49.1,26.77,26.87,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471424.438911,4765520,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.4,49.0,26.79,26.85,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471425.443504,4766528,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,49.0,26.79,26.85,26.7,52,477,False,0.0,7.99,True,calm,0.996,False
1758471426.4380622,4767520,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.3,49.0,26.79,26.87,26.7,52,479,False,0.0,8.0,True,calm,0.996,False
1758471427.4430752,4768528,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,49.0,26.77,26.87,26.7,52,473,False,0.0,8.0,True,calm,0.996,False
1758471428.442983,4769520,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.4,49.0,26.77,26.87,26.7,52,468,False,0.0,8.0,True,calm,0.996,False
1758471430.7061272,4770528,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.4,48.9,26.77,26.87,26.7,52,473,False,0.0,7.99,True,calm,0.996,False
1758471430.936644,4772016,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.3,48.8,26.77,26.87,26.7,52,491,False,0.0,7.99,True,calm,0.996,False
1758471431.9328089,4773008,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.3,48.9,26.83,26.85,26.7,52,477,False,0.0,8.0,True,calm,0.996,False
1758471432.936754,4774016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.5,48.8,26.85,26.87,26.7,52,469,False,0.0,7.99,True,calm,0.996,False
1758471433.9348211,4775008,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,48.9,26.83,26.87,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471434.942017,4776016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.8,26.73,26.83,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471435.9265,4777008,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.8,26.85,26.87,26.7,52,476,False,0.0,8.0,True,calm,0.996,False
1758471436.932705,4778016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.8,26.77,26.85,26.7,52,478,False,0.0,7.99,True,calm,0.996,False
1758471438.006868,4779008,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.8,26.83,26.85,26.7,52,479,False,0.0,8.0,True,calm,0.996,False
1758471438.93443,4780016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.7,26.79,26.87,26.7,51,478,False,0.0,7.99,True,calm,0.996,False
1758471439.927638,4781008,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.7,26.87,26.87,26.7,51,485,False,0.0,8.0,True,calm,0.996,False
1758471442.202709,4782016,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.3,48.7,26.85,26.87,26.7,51,469,False,0.0,8.0,True,calm,0.996,False
1758471442.6249468,4783520,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.4,48.7,26.85,26.89,26.7,51,475,False,0.0,8.0,True,calm,0.996,False
1758471443.433634,4784512,False,False,False,none,day,0,25.5,25.44,25.44,0.06,990.4,48.6,26.85,26.83,26.7,51,479,False,0.0,8.0,True,calm,0.996,False
1758471444.489716,4785520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.5,26.79,26.85,26.7,51,476,False,0.0,7.99,True,calm,0.996,False
1758471445.431783,4786512,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.3,48.6,26.85,26.89,26.7,51,476,False,0.0,7.99,True,calm,0.996,False
1758471446.439968,4787520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.5,26.77,26.85,26.7,51,473,False,0.0,7.99,True,calm,0.996,False
1758471447.4385002,4788512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.5,26.79,26.85,26.7,51,473,False,0.0,7.99,True,calm,0.996,False
1758471448.429288,4789504,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.4,26.79,26.87,26.7,52,478,False,0.0,7.99,True,calm,0.996,False
1758471449.442604,4790512,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.4,26.73,26.85,26.7,52,485,False,0.0,8.0,True,calm,0.996,False
1758471450.428704,4791504,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.3,48.4,26.79,26.85,26.7,52,463,False,0.0,8.0,True,calm,0.996,False
1758471452.703666,4792512,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.4,26.77,26.87,26.7,52,470,False,0.0,8.0,True,calm,0.996,False
1758471452.934026,4794016,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.5,48.4,26.83,26.89,26.7,52,468,False,0.0,8.0,True,calm,0.996,False
1758471453.9261708,4795008,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.3,26.77,26.87,26.7,52,473,False,0.0,7.99,True,calm,0.996,False
1758471454.934798,4796016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.4,26.79,26.85,26.7,52,482,False,0.0,7.99,True,calm,0.996,False
1758471455.9454641,4797024,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.5,48.3,26.83,26.85,26.7,52,476,False,0.0,7.99,True,calm,0.996,False
1758471456.935831,4798016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.2,26.83,26.87,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471457.939532,4799008,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.2,26.79,26.87,26.7,52,476,False,0.0,7.99,True,calm,0.996,False
1758471460.21244,4800016,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.3,48.2,26.77,26.85,26.7,52,483,False,0.0,8.0,True,calm,0.996,False
1758471460.445398,4801520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.5,48.2,26.79,26.87,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471461.450301,4802528,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.1,26.77,26.87,26.7,52,487,False,0.0,8.0,True,calm,0.996,False
1758471462.436734,4803520,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.3,48.1,26.83,26.87,26.7,52,479,False,0.0,8.0,True,calm,0.996,False
1758471463.436789,4804512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,48.1,26.77,26.87,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471464.444596,4805520,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.5,48.1,26.79,26.85,26.7,52,476,False,0.0,8.0,True,calm,0.996,False
1758471465.429209,4806512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,48.0,26.79,26.89,26.7,51,478,False,0.0,7.99,True,calm,0.996,False
1758471466.435394,4807520,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.0,26.79,26.85,26.7,51,475,False,0.0,8.0,True,calm,0.996,False
1758471467.4290402,4808512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,48.0,26.77,26.85,26.6,51,473,False,0.0,7.99,True,calm,0.996,False
1758471468.5601542,4809520,False,False,False,none,day,0,25.5,25.44,25.44,0.06,990.5,48.0,26.79,26.85,26.7,51,470,False,0.0,8.0,True,calm,0.996,False
1758471469.432301,4810512,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,48.0,26.79,26.85,26.7,51,465,False,0.0,8.0,True,calm,0.996,False
1758471470.4375181,4811520,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.9,26.79,26.87,26.7,51,478,False,0.0,8.0,True,calm,0.996,False
1758471471.431104,4812512,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.4,47.8,26.79,26.87,26.7,51,473,False,0.0,7.99,True,calm,0.996,False
1758471472.4372108,4813520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.5,47.9,26.77,26.85,26.7,52,482,False,0.0,7.99,True,calm,0.996,False
1758471473.451754,4814528,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.8,26.77,26.87,26.7,52,473,False,0.0,8.0,True,calm,0.996,False
1758471474.439189,4815520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.9,26.79,26.85,26.7,52,476,False,0.0,7.99,True,calm,0.996,False
1758471475.43008,4816512,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,47.7,26.85,26.87,26.7,52,476,False,0.0,7.99,True,calm,0.996,False
1758471476.445857,4817520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.8,26.83,26.85,26.6,52,486,False,0.0,7.99,True,calm,0.996,False
1758471477.435513,4818512,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,47.7,26.79,26.85,26.7,52,463,False,0.0,7.99,True,calm,0.996,False
1758471478.44483,4819520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.7,26.79,26.85,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471479.4360142,4820512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.6,26.77,26.85,26.6,52,470,False,0.0,7.99,True,calm,0.996,False
1758471480.442448,4821520,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,47.6,26.77,26.87,26.7,52,479,False,0.0,7.99,True,calm,0.996,False
1758471481.5365381,4822512,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.6,26.79,26.85,26.7,52,482,False,0.0,8.0,True,calm,0.996,False
1758471482.4449532,4823520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.6,26.83,26.85,26.7,52,478,False,0.0,7.99,True,calm,0.996,False
1758471483.446593,4824528,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.5,47.5,26.79,26.85,26.7,52,478,False,0.0,7.99,True,calm,0.996,False
1758471484.4408891,4825520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.5,26.85,26.85,26.7,52,473,False,0.0,7.99,True,calm,0.996,False
1758471485.432097,4826512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.5,26.83,26.87,26.7,52,464,False,0.0,7.99,True,calm,0.996,False
1758471486.443637,4827520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.5,47.5,26.79,26.85,26.7,52,465,False,0.0,7.99,True,calm,0.996,False
1758471487.4443169,4828512,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.5,26.73,26.89,26.7,53,485,False,0.0,8.0,True,calm,0.996,False
1758471488.4434948,4829520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.4,26.83,26.87,26.7,53,493,False,0.0,7.99,True,calm,0.996,False
1758471489.430954,4830512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.4,26.77,26.83,26.7,53,482,False,0.0,7.99,True,calm,0.996,False
1758471490.4393249,4831520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.4,26.77,26.85,26.7,53,473,False,0.0,7.99,True,calm,0.996,False
1758471491.430123,4832512,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.3,26.77,26.83,26.7,53,476,False,0.0,8.0,True,calm,0.996,False
1758471492.4414048,4833520,False,False,False,none,day,0,25.5,25.44,25.44,0.06,990.4,47.4,26.85,26.85,26.7,53,479,False,0.0,8.0,True,calm,0.996,False
1758471493.429342,4834512,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.5,47.3,26.77,26.83,26.7,53,473,False,0.0,7.99,True,calm,0.996,False
1758471494.653565,4835520,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.2,26.77,26.85,26.7,53,477,False,0.0,7.99,True,calm,0.996,False
1758471495.4332411,4836512,False,False,False,none,day,0,25.5,25.44,25.44,0.06,990.4,47.2,26.77,26.83,26.7,54,473,False,0.0,8.0,True,calm,0.996,False
1758471497.710006,4837520,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.2,26.85,26.87,26.7,54,473,False,0.0,8.0,True,calm,0.996,False
1758471497.930665,4839009,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,47.2,26.85,26.89,26.7,54,463,False,0.0,7.99,True,calm,0.996,False
1758471498.9384131,4840016,False,False,False,none,day,0,25.44,25.5,25.37,0.06,990.4,47.1,26.79,26.85,26.7,54,479,False,0.0,7.99,True,calm,0.996,False
1758471499.9279711,4841008,False,False,False,none,day,0,25.44,25.44,25.37,0.06,990.3,47.1,26.83,26.85,26.6,54,465,False,0.0,8.0,True,calm,0.996,False
1758471500.95254,4842016,False,False,False,none,day,0,25.44,25.44,25.44,0.0,990.4,47.1,26.79,26.85,26.7,54,483,False,0.0,8.0,True,calm,0.996,False
1758471501.926177,4843008,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.0,26.83,26.87,26.6,54,483,False,0.0,7.99,True,calm,0.996,False
1758471502.935151,4844016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,47.0,26.85,26.89,26.7,54,482,False,0.0,7.99,True,calm,0.996,False
1758471503.936824,4845008,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,47.0,26.85,26.85,26.6,54,475,False,0.0,7.99,True,calm,0.996,False
1758471504.935912,4846016,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.4,47.0,26.87,26.87,26.7,53,485,False,0.0,7.99,True,calm,0.996,False
1758472698.7237859,2224,False,False,False,none,day,0,,,,,990.3,180.6,27.09,26.41,26.8,55,473,False,0.0,,True,other,0.824,False
1758472699.1745229,5200,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,181.3,27.09,26.47,26.8,55,420,False,0.0,7.99,True,calm,0.984,False
1758472699.948946,6208,False,False,False,none,day,0,25.44,25.56,25.44,0.0,990.3,180.7,27.17,26.47,26.7,55,431,False,0.0,7.98,True,calm,0.984,False
1758472700.940458,7200,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,181.2,27.05,26.43,26.7,55,434,False,0.0,7.99,True,calm,0.984,False
1758472701.95955,8208,False,False,False,none,day,0,25.44,25.5,25.44,0.0,990.3,180.7,27.09,26.47,26.8,55,430,False,0.0,7.99,True,calm,0.984,False
1758472702.946398,9200,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.7,27.09,26.49,26.8,55,430,False,18.47,7.99,True,calm,0.625,False
1758472703.955552,10208,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.7,27.05,26.47,26.7,55,423,False,0.0,7.99,True,calm,0.984,False
1758472704.9449742,11200,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.8,27.09,26.47,26.7,55,424,False,0.0,7.99,True,calm,0.984,False
1758472705.9719439,12208,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.5,180.6,27.11,26.49,26.7,55,425,False,43.9,7.99,True,human-tap,0.562,False
1758472707.0280042,13200,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.5,180.8,27.09,26.51,26.8,55,436,False,0.0,7.99,True,calm,0.66,False
1758472707.9562309,14208,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.6,27.11,26.51,26.8,55,432,False,0.0,7.99,True,calm,0.66,False
1758472709.010437,15200,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.5,179.7,27.11,26.49,26.8,55,430,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472710.110198,16208,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.5,179.9,27.11,26.51,26.7,55,424,False,0.0,7.99,True,calm,0.492,False
1758472710.941165,17200,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.5,27.11,26.55,26.8,55,425,False,0.0,7.99,True,calm,0.652,False
1758472712.138901,18208,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,181.6,27.03,26.59,26.8,55,424,False,0.0,7.99,True,calm,0.652,False
1758472712.946348,19200,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.5,181.4,27.05,26.55,26.8,55,431,False,0.0,7.99,True,calm,0.66,False
1758472713.9701278,20208,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.5,27.15,26.51,26.8,55,424,False,0.0,7.99,True,calm,0.652,False
1758472714.951844,21200,False,False,False,none,day,0,25.44,25.56,25.44,0.0,990.4,180.8,27.09,26.55,26.7,55,431,False,0.0,7.98,True,calm,0.66,False
1758472716.016672,22208,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,181.0,27.11,26.57,26.8,55,421,False,0.0,7.99,True,calm,0.652,False
1758472716.945193,23200,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.4,181.0,27.05,26.57,26.8,55,424,False,10.67,7.98,True,uniform-overheat,0.633,False
1758472719.474991,24208,False,False,False,human_tap,day,0,25.5,25.5,25.44,0.06,990.3,179.7,27.11,26.51,26.8,55,430,False,6.31,7.99,True,uniform-overheat,0.605,False
1758472719.697166,25952,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.4,176.3,27.37,26.57,26.7,55,415,False,0.0,7.98,True,calm,0.656,False
1758472721.930434,26960,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,176.1,27.37,26.59,26.7,55,437,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472722.154777,28416,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.5,176.7,27.29,26.57,26.8,55,430,False,5.17,7.98,True,calm,0.492,False
1758472723.166195,29424,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,176.8,27.29,26.57,26.8,56,447,False,0.0,7.99,True,calm,0.488,False
1758472724.218913,30416,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.5,176.9,27.29,26.59,26.8,56,434,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472725.255116,31424,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.5,176.9,27.29,26.57,26.8,56,430,False,0.0,7.98,True,calm,0.492,False
1758472726.15808,32416,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,177.1,27.29,26.63,26.7,56,424,False,0.0,7.99,True,calm,0.492,False
1758472727.1666718,33424,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.5,177.1,27.29,26.59,26.7,56,417,False,0.0,7.99,True,calm,0.656,False
1758472729.4341068,34416,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.5,176.9,27.35,26.59,26.8,56,411,False,0.0,7.99,True,calm,0.879,False
1758472729.680053,35936,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.5,177.1,27.37,26.65,26.8,55,425,False,0.0,7.98,True,calm,0.656,False
1758472730.670403,36928,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,177.2,27.29,26.61,26.8,55,421,False,0.0,7.99,True,calm,0.656,False
1758472731.679372,37936,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,177.0,27.25,26.61,26.8,55,433,False,0.0,7.99,True,calm,0.492,False
1758472732.672856,38928,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,177.2,27.25,26.65,26.7,55,431,False,0.0,7.99,True,calm,0.492,False
1758472733.694135,39936,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,176.9,27.37,26.61,26.7,55,431,False,0.0,7.99,True,calm,0.492,False
1758472734.8914309,40928,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.4,177.1,27.25,26.61,26.7,55,425,False,0.0,7.98,True,calm,0.656,False
1758472735.8176699,41936,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.4,176.9,27.35,26.59,26.8,55,432,False,0.0,7.98,True,calm,0.492,False
1758472736.670231,42928,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,177.0,27.41,26.63,26.7,55,444,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472737.676749,43936,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.3,177.1,27.29,26.65,26.7,55,460,False,0.0,7.99,True,calm,0.488,False
1758472738.67047,44928,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.2,177.0,27.35,26.61,26.8,55,458,False,0.0,7.99,True,calm,0.488,False
1758472739.685587,45936,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.2,178.2,27.15,26.67,26.7,55,473,False,0.0,7.98,True,calm,0.492,False
1758472740.669968,46928,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,178.6,27.15,26.63,26.8,55,458,False,0.0,7.99,True,calm,0.488,False
1758472741.757161,47936,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,178.5,27.15,26.69,26.8,55,475,False,0.0,7.99,True,calm,0.492,False
1758472742.676738,48928,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,178.4,27.15,26.65,26.7,55,470,False,0.0,7.99,True,calm,0.488,False
1758472744.944631,49936,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.3,178.4,27.21,26.69,26.8,55,469,False,0.0,7.98,True,calm,0.488,False
1758472745.1800792,51440,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.3,179.8,27.17,26.67,26.8,55,465,False,0.0,7.99,True,calm,0.488,False
1758472746.173512,52432,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.5,27.15,26.67,26.8,55,456,False,0.0,7.99,True,calm,0.66,False
1758472747.177213,53440,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.4,27.15,26.69,26.8,55,463,False,0.0,7.99,True,calm,0.488,False
1758472748.1812742,54432,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.3,180.5,27.21,26.67,26.8,55,458,False,0.0,7.99,True,calm,0.66,False
1758472749.1868448,55440,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.8,27.17,26.65,26.7,55,464,False,0.0,7.99,True,calm,0.66,False
1758472750.262142,56432,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.6,27.11,26.67,26.8,55,462,False,0.0,7.99,True,calm,0.66,False
1758472751.222375,57440,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.3,27.15,26.69,26.8,55,464,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472752.1707342,58432,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.4,27.11,26.67,26.8,55,455,False,0.0,7.99,True,calm,0.492,False
1758472753.407068,59440,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.1,27.17,26.65,26.8,55,473,False,0.0,7.99,True,calm,0.488,False
1758472754.249852,60432,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.3,27.15,26.69,26.8,55,463,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472756.434315,61440,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.3,180.3,27.15,26.67,26.8,55,457,False,0.0,7.98,True,calm,0.492,False
1758472756.6695979,62928,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.3,180.3,27.15,26.71,26.8,55,460,False,0.0,7.98,True,uniform-overheat,0.66,False
1758472757.665418,63920,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.2,27.15,26.69,26.8,55,465,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472758.6731899,64928,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,180.0,27.15,26.71,26.7,55,469,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472759.663121,65920,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.4,180.6,27.17,26.67,26.8,54,464,False,0.0,7.98,True,calm,0.66,False
1758472761.938714,66928,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.3,180.5,27.17,26.69,26.8,54,465,False,0.0,7.98,True,calm,0.66,False
1758472763.9976609,69056,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.1,27.17,26.71,26.8,54,465,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472764.8597682,71120,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.2,27.17,26.73,26.8,54,462,False,0.0,7.99,True,calm,0.492,False
1758472765.407032,71664,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.1,27.21,26.71,26.8,54,461,False,0.0,7.99,True,calm,0.492,False
1758472767.436755,72656,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,180.2,27.17,26.71,26.8,54,469,False,0.0,7.99,True,uniform-overheat,0.66,False
1758472768.9343,73936,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.1,27.15,26.73,26.8,54,464,False,0.0,7.99,True,calm,0.492,False
1758472769.8019478,76064,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.0,27.17,26.73,26.8,54,462,False,0.0,7.99,True,calm,0.492,False
1758472770.4270458,76608,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.3,179.9,27.15,26.73,26.8,54,466,False,0.0,7.99,True,calm,0.492,False
1758472772.455476,77600,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,180.0,27.17,26.71,26.8,55,457,False,0.0,7.99,True,calm,0.656,False
1758472772.684352,78944,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.3,179.7,27.15,26.77,26.8,55,457,False,0.0,7.99,True,calm,0.656,False
1758472773.7778099,79952,False,False,False,none,day,0,25.5,25.56,25.5,0.0,990.4,179.6,27.17,26.77,26.8,55,465,False,0.0,7.98,True,calm,0.492,False
1758472774.686521,80944,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,179.7,27.15,26.73,26.8,55,467,False,0.0,7.99,True,calm,0.492,False
1758472775.69745,81952,False,False,False,none,day,0,25.5,25.5,25.44,0.06,990.4,179.9,27.17,26.73,26.8,55,463,False,0.0,7.99,True,calm,0.492,False
1758472776.6895711,82944,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,179.8,27.17,26.73,26.8,55,458,False,0.0,7.99,True,calm,0.656,False
1758472778.936539,83952,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.4,179.8,27.21,26.73,26.8,55,462,False,0.0,7.98,True,calm,0.656,False
1758472779.155749,85408,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,179.8,27.17,26.77,26.8,55,456,False,0.0,7.99,True,calm,0.656,False
1758472780.155073,86416,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,179.6,27.11,26.73,26.8,55,473,False,0.0,7.99,True,calm,0.492,False
1758472781.149484,87408,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.4,179.5,27.15,26.77,26.8,55,465,False,0.0,7.99,True,calm,0.656,False
1758472782.157811,88416,False,False,False,none,day,0,25.5,25.5,25.5,0.0,990.3,179.5,27.17,26.79,26.8,55,472,False,0.0,7.99,True,calm,0.492,False
1758472783.1514628,89408,False,False,False,none,day,0,25.5,25.56,25.44,0.06,990.3,179.5,27.17,26.77,26.8,56,464,False,0.0,7.98,True,calm,0.656,False
